1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,activation
-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,1,-1,-1,0.01120602898299694
-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,1,-1,1,0.01213032379746437
-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,0.010236230678856373
-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,0.009464184753596783
-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,1,1,0.010021279565989971
-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,1,-1,1,0.010604310780763626
-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,0.007936415262520313
-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,1,0.010137463919818401
-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,0.009894964285194874
-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,-1,1,0.011026499792933464
-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,0.009774507954716682
-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,0.011040897108614445
-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,1,1,1,0.010526103898882866
-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,1,1,0.010349542833864689
-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,1,-1,1,0.011507174000144005
-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1,-1,-1,0.010615565814077854
-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,1,-1,-1,0.011115120723843575
-1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,-1,1,0.010275542736053467
-1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,1,1,0.010165656916797161
-1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,-1,1,0.01037167850881815
-1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,-1,-1,-1,-1,0.009872302412986755
-1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,-1,1,-1,-1,0.010406756773591042
-1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,1,-1,-1,-1,0.010315428487956524
-1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,1,-1,1,1,0.010262688621878624
-1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,1,1,1,-1,0.009815857745707035
-1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,1,1,1,1,0.010518665425479412
-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,0.010313211940228939
-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,1,1,-1,0.010192756541073322
-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,1,0.0115785738453269
-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,0.010001124814152718
